STATION,STATION_NAME,DATE,HLY-DEWP-NORMAL,HLY-HIDX-NORMAL,HLY-TEMP-NORMAL,HLY-WCHL-NORMAL,HLY-WIND-AVGSPD
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100111 04:00,239,334,333,268,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100111 05:00,240,331,330,266,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100111 06:00,238,330,329,263,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100111 07:00,236,326,325,257,92
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100111 08:00,237,329,327,260,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100111 09:00,242,344,342,275,98
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100111 10:00,245,362,360,293,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100111 11:00,244,379,376,313,109
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100111 12:00,246,394,391,332,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100111 13:00,245,403,402,343,115
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100111 14:00,245,415,412,358,116
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100111 15:00,242,416,413,361,112
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100111 16:00,243,410,409,353,112
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100111 17:00,240,395,393,335,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100111 18:00,242,384,383,323,97
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100111 19:00,241,375,375,313,97
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100111 20:00,241,369,368,307,96
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100111 21:00,241,363,361,298,97
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100111 22:00,242,358,357,294,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100111 23:00,240,355,353,290,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 00:00,238,348,346,284,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 01:00,237,341,340,275,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 02:00,237,338,337,273,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 03:00,237,335,333,270,86
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 04:00,236,331,329,264,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 05:00,237,328,327,262,86
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 06:00,235,328,326,261,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 07:00,233,323,323,253,92
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 08:00,234,326,325,257,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 09:00,239,341,339,271,98
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 10:00,241,359,357,289,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 11:00,240,375,373,309,108
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 12:00,241,389,387,326,110
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 13:00,241,399,398,338,114
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 14:00,240,410,407,351,115
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 15:00,237,411,409,355,112
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 16:00,239,406,405,348,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 17:00,235,391,390,331,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 18:00,237,380,379,318,97
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 19:00,237,372,372,309,97
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 20:00,237,367,364,303,96
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 21:00,238,360,358,294,97
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 22:00,239,355,354,291,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100112 23:00,237,351,350,286,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 00:00,236,345,344,280,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 01:00,235,339,338,271,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 02:00,234,336,334,269,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 03:00,234,333,331,267,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 04:00,232,328,327,260,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 05:00,233,325,324,258,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 06:00,232,325,323,256,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 07:00,229,320,320,249,92
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 08:00,231,323,322,254,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 09:00,235,339,337,268,99
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 10:00,237,356,354,286,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 11:00,237,372,370,306,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 12:00,237,385,383,321,109
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 13:00,237,395,395,334,114
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 14:00,236,406,403,346,115
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 15:00,235,408,406,351,112
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 16:00,235,403,403,345,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 17:00,233,389,388,328,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 18:00,234,377,377,315,97
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 19:00,234,370,369,306,97
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 20:00,235,365,362,300,96
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 21:00,235,357,356,290,98
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 22:00,235,352,351,286,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100113 23:00,235,349,347,282,95
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 00:00,232,342,340,275,92
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 01:00,231,335,335,267,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 02:00,230,332,331,264,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 03:00,230,330,328,261,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 04:00,228,325,324,254,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 05:00,229,322,321,252,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 06:00,227,321,319,250,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 07:00,223,316,316,243,93
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 08:00,226,320,318,249,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 09:00,229,335,333,262,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 10:00,231,352,350,279,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 11:00,231,367,365,299,108
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 12:00,232,381,379,316,110
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 13:00,231,391,390,329,114
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 14:00,230,400,399,340,115
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 15:00,228,403,402,345,112
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 16:00,229,400,399,341,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 17:00,226,385,384,324,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 18:00,228,373,373,310,98
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 19:00,229,366,365,301,96
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 20:00,228,360,358,295,96
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 21:00,229,353,351,285,98
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 22:00,229,348,346,281,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100114 23:00,229,344,342,277,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 00:00,226,337,335,270,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 01:00,225,330,330,262,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 02:00,224,328,327,259,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 03:00,224,325,323,256,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 04:00,222,320,318,249,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 05:00,224,317,316,247,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 06:00,222,316,314,245,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 07:00,219,312,311,238,93
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 08:00,222,316,314,244,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 09:00,225,331,329,258,99
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 10:00,227,348,346,275,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 11:00,227,365,363,296,108
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 12:00,228,378,376,313,109
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 13:00,228,389,388,327,112
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 14:00,228,398,397,337,114
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 15:00,226,401,400,342,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 16:00,228,399,398,340,110
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 17:00,225,384,383,323,105
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 18:00,226,372,371,308,98
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 19:00,227,364,363,299,96
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 20:00,227,358,356,293,95
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 21:00,227,351,349,284,97
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 22:00,228,345,344,278,93
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100115 23:00,228,342,340,275,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 00:00,226,335,333,268,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 01:00,225,329,328,260,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 02:00,225,326,325,256,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 03:00,224,323,321,254,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 04:00,222,319,317,248,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 05:00,224,316,314,246,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 06:00,222,314,313,242,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 07:00,218,310,309,236,92
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 08:00,221,314,312,243,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 09:00,225,329,328,257,98
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 10:00,226,347,346,275,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 11:00,227,365,363,296,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 12:00,227,378,376,313,108
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 13:00,228,389,388,328,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 14:00,228,399,398,338,113
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 15:00,226,401,400,342,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 16:00,228,399,398,341,108
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 17:00,226,384,383,323,103
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 18:00,227,372,371,309,98
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 19:00,228,365,364,301,95
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 20:00,228,357,356,293,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 21:00,229,351,350,285,95
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 22:00,229,346,345,279,92
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100116 23:00,230,342,341,276,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 00:00,228,335,334,269,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 01:00,227,329,329,261,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 02:00,226,325,325,255,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 03:00,225,322,321,254,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 04:00,224,318,317,248,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 05:00,224,315,314,245,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 06:00,222,314,313,242,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 07:00,219,310,309,236,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 08:00,221,313,312,243,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 09:00,225,330,328,257,98
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 10:00,228,348,347,276,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 11:00,229,366,364,298,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 12:00,228,379,378,315,109
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 13:00,229,391,390,330,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 14:00,229,400,400,340,113
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 15:00,227,403,403,345,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 16:00,229,401,399,343,110
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 17:00,226,385,384,324,104
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 18:00,227,373,372,310,99
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 19:00,228,366,364,302,96
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 20:00,229,358,357,294,95
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 21:00,230,353,351,286,96
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 22:00,230,347,346,280,93
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100117 23:00,230,342,341,276,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 00:00,229,336,335,269,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 01:00,227,330,329,262,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 02:00,226,326,325,256,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 03:00,224,322,321,254,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 04:00,224,319,317,249,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 05:00,224,315,314,245,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 06:00,222,313,312,241,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 07:00,219,311,309,237,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 08:00,222,314,312,244,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 09:00,226,329,328,257,98
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 10:00,228,348,347,276,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 11:00,229,366,364,298,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 12:00,229,379,378,315,109
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 13:00,230,391,390,329,112
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 14:00,230,400,399,340,113
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 15:00,228,404,403,346,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 16:00,228,401,400,343,109
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 17:00,225,386,385,324,105
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 18:00,227,373,372,310,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 19:00,227,366,364,302,97
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 20:00,228,358,357,293,95
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 21:00,228,352,351,285,97
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 22:00,229,346,345,279,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100118 23:00,230,341,341,275,92
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 00:00,228,335,334,267,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 01:00,226,330,329,261,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 02:00,225,325,324,255,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 03:00,223,322,320,253,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 04:00,223,318,317,247,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 05:00,223,314,313,243,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 06:00,220,312,311,240,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 07:00,218,309,308,236,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 08:00,220,313,312,242,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 09:00,225,328,328,255,98
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 10:00,227,347,346,275,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 11:00,228,364,363,296,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 12:00,228,378,377,313,110
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 13:00,229,390,389,328,113
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 14:00,229,399,398,338,113
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 15:00,227,402,402,343,112
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 16:00,227,399,399,341,109
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 17:00,225,384,384,322,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 18:00,226,372,371,308,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 19:00,227,364,363,299,97
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 20:00,227,356,356,291,95
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 21:00,228,351,350,284,97
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 22:00,228,344,344,277,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100119 23:00,228,340,340,272,93
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100120 00:00,226,333,332,265,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100120 01:00,225,328,328,259,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100120 02:00,224,323,323,253,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100120 03:00,221,319,319,250,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100120 04:00,222,316,315,245,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100120 05:00,221,312,311,241,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100120 06:00,218,309,309,237,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100120 07:00,215,307,306,233,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100120 08:00,218,310,310,239,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100120 09:00,223,326,326,252,98
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100120 10:00,225,344,344,271,105
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100120 11:00,226,363,362,294,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100120 12:00,226,377,376,312,110
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100120 13:00,226,389,388,326,112
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100120 14:00,227,397,397,335,113
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100120 15:00,225,401,401,340,112
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100120 16:00,225,398,398,340,109
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100120 17:00,224,384,384,320,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100120 18:00,223,370,370,306,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100120 19:00,224,362,361,298,96
